setup_id,platform,type,timestamp,model,step,duration,rating
283,,setup_step,2018-08-15 14:33:04.409+00,router,speed_test,,
283,,setup_step,2018-08-15 14:33:57.686+00,router,setup_request,,
283,,setup_step,2018-08-15 14:34:13.039+00,router,setup_complete,,
283,,setup_step,2018-08-15 14:32:57.56+00,router,network_settings,,
283,,setup_step,2018-08-15 14:33:32.137+00,router,speed_test_results,,
283,,setup_step,2018-08-15 14:33:56.216+00,router,review,,
284,,setup_step,2018-08-15 14:51:22.239+00,router,update_schedule,67.82,
284,,setup_step,2018-08-15 14:51:07.303+00,router,setup_start,,
284,,setup_step,2018-08-15 14:44:48.17+00,router,speed_test_results,69.847,
284,,setup_step,2018-08-15 14:51:22.255+00,router,selected_account,15.266,
284,,setup_step,2018-08-15 14:51:14.893+00,router,credentials,15.049,
284,,setup_step,2018-08-15 14:51:12.165+00,router,device_name,7.953,
284,,setup_step,2018-08-15 14:52:45.858+00,router,speed_test_results,119.588,
284,,setup_step,2018-08-15 14:52:14.8+00,router,network_settings,68.543,
284,,setup_step,2018-08-15 14:52:17.054+00,router,starting_speed_test,71.831,
284,,setup_step,2018-08-15 14:53:07.388+00,router,setup_request,120.192,
284,,setup_step,2018-08-15 14:52:15.544+00,router,starting_speed_test,72.06,
284,,setup_step,2018-08-15 14:52:19.267+00,router,speed_test,98.657,
284,,setup_step,2018-08-15 14:53:18.828+00,router,setup_complete,131.607,
284,,setup_step,2018-08-15 14:53:06.538+00,router,review,120.403,
285,Android,setup_step,2018-08-15 15:59:38.655+00,router,selected_account,5,
285,Android,setup_step,2018-08-15 15:59:44.689+00,router,network_settings,11,
285,Android,setup_step,2018-08-15 15:59:33.068+00,router,setup_start,0,
285,Android,setup_step,2018-08-15 15:59:36.419+00,router,device_name,3,
285,Android,setup_step,2018-08-15 15:59:46.844+00,router,update_schedule,13,
285,Android,setup_step,2018-08-15 16:00:07.306+00,router,speed_test,34,
285,Android,setup_step,2018-08-15 16:00:23.159+00,router,review,50,
285,Android,setup_step,2018-08-15 16:00:11.913+00,router,speed_test_results,38,
285,Android,setup_step,2018-08-15 16:00:20.963+00,router,set_timezone,47,
285,Android,setup_step,2018-08-15 16:00:33.742+00,router,wait_firmware_upgrade,60,
285,Android,setup_step,2018-08-15 16:00:35.592+00,router,wait_bootup,62,
285,Android,setup_step,2018-08-15 16:00:41.06+00,router,setup_complete,67,
285,Android,setup_step,2018-08-15 16:00:23.175+00,router,wait_firmware_download,50,
285,Android,setup_step,2018-08-15 16:00:33.739+00,router,setup_request,60,
286,,setup_step,2018-08-15 16:34:23.966+00,router,setup_start,,
287,,setup_step,2018-08-15 17:33:29.606+00,router,setup_start,,
288,,setup_step,2018-08-15 18:41:22.254+00,router,setup_start,,
289,,setup_step,2018-08-15 19:08:10.898+00,router,setup_start,,
290,iOS,setup_step,2018-08-15 20:13:04.551+00,router,setup_start,3.640393019,
290,iOS,setup_step,2018-08-15 20:13:43.559+00,router,device_name,42.64808106,
290,iOS,setup_step,2018-08-15 20:14:40.954+00,router,setting_up,100.04293,
290,iOS,setup_step,2018-08-15 20:13:55.176+00,router,update_schedule,54.26417303,
290,iOS,setup_step,2018-08-15 20:14:32.474+00,router,speed_test_results,91.56235504,
290,iOS,setup_step,2018-08-15 20:13:49.73+00,router,selected_account,48.81888008,
290,iOS,setup_step,2018-08-15 20:13:53.077+00,router,network_settings,52.16574204,
290,iOS,setup_step,2018-08-15 20:14:24.745+00,router,speed_test,83.83376801,
290,iOS,setup_step,2018-08-15 20:14:39.008+00,router,review,98.09735906,
290,iOS,setup_step,2018-08-15 20:15:55.681+00,router,setup_complete,174.770506,
290,iOS,setup_step,2018-08-15 20:14:39.014+00,router,wait_firmware_download,98.10295308,
290,iOS,setup_step,2018-08-15 20:15:12.152+00,router,setup_request,131.2404931,
290,iOS,setup_step,2018-08-15 20:16:05.038+00,router,controller_survey,184.126165,
291,,setup_step,2018-08-15 21:35:12.993+00,router,device_name,7.756,
291,,setup_step,2018-08-15 21:35:12.365+00,router,setup_start,,
291,,setup_step,2018-08-15 21:35:15.529+00,router,credentials,28.504,
291,,setup_step,2018-08-15 21:35:36.458+00,router,user_type,45.371,
291,,setup_step,2018-08-15 21:35:53.88+00,router,user_type,118.041,
291,,setup_step,2018-08-15 21:38:28.529+00,router,user_type,262.018,
291,,setup_step,2018-08-15 21:37:12.799+00,router,user_type,194.137,
291,,setup_step,2018-08-15 21:35:36.511+00,router,selected_account,28.923,
291,,setup_step,2018-08-15 21:39:36.376+00,router,user_type,328.479,
291,,setup_step,2018-08-15 21:35:28.008+00,router,2fa,28.505,
291,,setup_step,2018-08-15 21:40:42.698+00,router,user_type,372.811,
291,,setup_step,2018-08-15 21:35:53.195+00,router,selected_account,46.054,
292,,setup_step,2018-08-15 21:41:37.088+00,router,setup_start,,
292,,setup_step,2018-08-15 21:41:39.904+00,router,device_name,14.562,
292,,setup_step,2018-08-15 21:42:02.07+00,router,2fa,33.474,
292,,setup_step,2018-08-15 21:41:39.788+00,router,user_type,5.354,
292,,setup_step,2018-08-15 21:42:26.225+00,router,update_schedule,54.944,
292,,setup_step,2018-08-15 21:42:08.298+00,router,selected_account,33.708,
292,,setup_step,2018-08-15 21:42:08.26+00,router,user_type,51.619,
292,,setup_step,2018-08-15 21:41:49.191+00,router,credentials,33.474,
293,iOS,setup_step,2018-08-15 22:31:52.922+00,router,setup_start,78.19660997,
293,iOS,setup_error,2018-08-15 22:31:12.165+00,router,setup_start,37.438604,
293,iOS,setup_error,2018-08-15 22:30:52.042+00,router,setup_start,17.30951095,
293,iOS,setup_error,2018-08-15 22:31:31.833+00,router,setup_start,57.10739994,
294,,setup_step,2018-08-15 22:46:49.356+00,router,device_name,18.363,
294,,setup_step,2018-08-15 22:46:47.264+00,router,setup_start,,
294,,setup_error,2018-08-15 22:47:35.156+00,router,,47.996,
294,,setup_step,2018-08-15 22:47:56.905+00,router,update_schedule,,
294,,setup_step,2018-08-15 22:47:00.199+00,router,credentials,,
294,,setup_step,2018-08-15 22:48:05.068+00,router,network_settings,,
294,,setup_step,2018-08-15 22:47:56.921+00,router,selected_account,,
294,,setup_step,2018-08-15 22:48:10.451+00,router,starting_speed_test,,
294,,setup_step,2018-08-15 22:47:34.387+00,router,2fa,,
294,,setup_step,2018-08-15 22:48:54.195+00,router,setup_request,,
294,,setup_step,2018-08-15 22:48:47.453+00,router,review,,
294,,setup_step,2018-08-15 22:48:44.075+00,router,speed_test_results,,
294,,setup_step,2018-08-15 22:49:14.692+00,router,setup_complete,,
294,,setup_step,2018-08-15 22:48:13.64+00,router,speed_test,,
295,iOS,setup_step,2018-08-15 23:07:47.601+00,router,update_schedule,64.15226996,
295,iOS,setup_step,2018-08-15 23:07:36.254+00,router,device_name,52.80541992,
295,iOS,setup_step,2018-08-15 23:06:54.392+00,router,setup_start,10.943506,
295,iOS,setup_step,2018-08-15 23:07:37.915+00,router,selected_account,54.46638393,
295,iOS,setup_step,2018-08-15 23:08:27.556+00,router,speed_test_results,104.1072569,
295,iOS,setup_step,2018-08-15 23:07:45.992+00,router,network_settings,62.54405594,
295,iOS,setup_step,2018-08-15 23:08:18.057+00,router,speed_test,94.60810399,
295,iOS,setup_step,2018-08-15 23:09:06.934+00,router,setup_complete,143.485953,
295,iOS,setup_step,2018-08-15 23:08:29.811+00,router,wait_firmware_download,106.362572,
295,iOS,setup_step,2018-08-15 23:08:29.802+00,router,review,106.353951,
295,iOS,setup_step,2018-08-15 23:08:31.744+00,router,setting_up,108.2946199,
295,iOS,setup_step,2018-08-15 23:09:04.372+00,router,setup_request,140.923677,
295,iOS,setup_rating,2018-08-15 23:09:18.478+00,router,controller_survey,,1
295,iOS,setup_step,2018-08-15 23:09:20.688+00,router,controller_survey,157.238923,
296,,setup_step,2018-08-16 00:56:16.162+00,router,device_name,50.67,
296,,setup_step,2018-08-16 00:56:11.145+00,router,setup_start,,
296,,setup_step,2018-08-16 00:57:45.943+00,router,speed_test,121.797,
296,,setup_step,2018-08-16 00:58:41.094+00,router,setup_request,150.066,
296,,setup_step,2018-08-16 00:58:30.363+00,router,review,150.334,
296,,setup_step,2018-08-16 00:57:15.491+00,router,selected_account,64.74,
296,,setup_step,2018-08-16 00:57:01.395+00,router,credentials,64.479,
296,,setup_step,2018-08-16 00:57:26.172+00,router,network_settings,91.246,
296,,setup_step,2018-08-16 00:57:42.031+00,router,starting_speed_test,94.916,
296,,setup_step,2018-08-16 00:58:12.831+00,router,speed_test_results,139.586,
296,,setup_step,2018-08-16 00:58:55.224+00,router,setup_complete,164.141,
296,,setup_step,2018-08-16 00:57:15.476+00,router,update_schedule,75.403,
297,,setup_step,2018-08-16 02:21:12.597+00,router,device_name,19.33,
297,,setup_step,2018-08-16 02:21:08.799+00,router,setup_start,,
297,,setup_step,2018-08-16 02:22:57.336+00,router,setup_request,109.662,
297,,setup_step,2018-08-16 02:21:26.764+00,router,credentials,61.568,
297,,setup_step,2018-08-16 02:22:18.701+00,router,starting_speed_test,73.997,
297,,setup_step,2018-08-16 02:22:09.264+00,router,selected_account,61.817,
297,,setup_step,2018-08-16 02:22:09.22+00,router,update_schedule,65.114,
297,,setup_step,2018-08-16 02:22:53.91+00,router,review,109.877,
297,,setup_step,2018-08-16 02:22:12.593+00,router,network_settings,71.236,
297,,setup_step,2018-08-16 02:22:21.694+00,router,speed_test,100.987,
297,,setup_step,2018-08-16 02:23:11.241+00,router,setup_complete,122.57,
297,,setup_step,2018-08-16 02:22:48.673+00,router,speed_test_results,106.463,
298,iOS,setup_step,2018-08-16 02:46:59.766+00,router,setup_start,5.887953043,
298,iOS,setup_step,2018-08-16 02:47:25.15+00,router,update_schedule,31.27210796,
298,iOS,setup_step,2018-08-16 02:47:18.82+00,router,device_name,24.94241703,
298,iOS,setup_step,2018-08-16 02:48:14.65+00,router,speed_test_results,80.77191901,
298,iOS,setup_step,2018-08-16 02:47:21.017+00,router,selected_account,27.13907504,
298,iOS,setup_step,2018-08-16 02:47:23.325+00,router,network_settings,29.44760406,
298,iOS,setup_step,2018-08-16 02:48:16.377+00,router,wait_firmware_download,82.49966705,
298,iOS,setup_step,2018-08-16 02:48:16.371+00,router,review,82.49389398,
298,iOS,setup_step,2018-08-16 02:47:58.454+00,router,speed_test,64.57578802,
298,iOS,setup_error,2018-08-16 02:48:44.148+00,router,setting_up,110.270133,
298,iOS,setup_step,2018-08-16 02:48:20.355+00,router,setting_up,86.47700298,
298,iOS,setup_error,2018-08-16 02:48:22.62+00,router,setting_up,88.73848295,
299,iOS,setup_error,2018-08-16 02:18:08.516+00,router,setup_start,17.893574,
299,iOS,setup_step,2018-08-16 02:19:37.751+00,router,setup_start,107.1409849,
299,iOS,setup_error,2018-08-16 02:18:31.514+00,router,setup_start,40.903777,
299,iOS,setup_error,2018-08-16 02:18:51.619+00,router,setup_start,61.00968695,
300,iOS,setup_step,2018-08-16 02:20:10.163+00,router,setup_start,63.95813501,
300,iOS,setup_error,2018-08-16 02:19:23.451+00,router,setup_start,17.24581802,
301,,setup_step,2018-08-16 03:03:30.139+00,router,device_name,13.364,
301,,setup_step,2018-08-16 03:03:48.39+00,router,selected_account,18.449,
301,,setup_step,2018-08-16 03:03:49.555+00,router,network_settings,20.208,
301,,setup_step,2018-08-16 03:03:48.374+00,router,update_schedule,19.59,
301,,setup_step,2018-08-16 03:04:24.321+00,router,setup_request,54.172,
301,,setup_step,2018-08-16 03:04:35.603+00,router,setup_complete,65.497,
301,,setup_step,2018-08-16 03:03:30.188+00,router,setup_start,,
301,,setup_step,2018-08-16 03:03:46.787+00,router,2fa,18.188,
301,,setup_step,2018-08-16 03:03:43.318+00,router,credentials,18.187,
301,,setup_step,2018-08-16 03:03:54.716+00,router,speed_test,51.778,
301,,setup_step,2018-08-16 03:03:50.176+00,router,starting_speed_test,24.525,
301,,setup_step,2018-08-16 03:04:22.621+00,router,review,54.412,
301,,setup_step,2018-08-16 03:04:21.936+00,router,speed_test_results,52.704,
302,,setup_step,2018-08-16 03:15:29.459+00,router,credentials,30.78,
302,,setup_step,2018-08-16 03:16:08.441+00,router,setup_request,66.323,
302,,setup_step,2018-08-16 03:15:34.231+00,router,network_settings,32.828,
302,,setup_step,2018-08-16 03:15:26.478+00,router,device_name,27.362,
302,,setup_step,2018-08-16 03:15:34.896+00,router,starting_speed_test,37.082,
302,,setup_step,2018-08-16 03:15:33.067+00,router,update_schedule,32.162,
302,,setup_step,2018-08-16 03:15:39.382+00,router,speed_test,63.934,
302,,setup_step,2018-08-16 03:16:06.069+00,router,speed_test_results,64.873,
302,,setup_step,2018-08-16 03:16:23.869+00,router,setup_complete,82.019,
302,,setup_step,2018-08-16 03:15:33.081+00,router,selected_account,30.995,
302,,setup_step,2018-08-16 03:16:06.769+00,router,review,66.563,
303,,setup_step,2018-08-16 03:28:16.267+00,router,review,57.28,
303,,setup_step,2018-08-16 03:27:42.574+00,router,selected_account,21.676,
303,,setup_step,2018-08-16 03:27:44.326+00,router,starting_speed_test,27.761,
303,,setup_step,2018-08-16 03:27:35.966+00,router,device_name,17.982,
303,,setup_step,2018-08-16 03:28:18.008+00,router,setup_request,57.055,
303,,setup_step,2018-08-16 03:27:38.909+00,router,credentials,21.455,
303,,setup_step,2018-08-16 03:27:42.555+00,router,update_schedule,22.844,
303,,setup_step,2018-08-16 03:27:48.847+00,router,speed_test,54.603,
303,,setup_step,2018-08-16 03:27:43.72+00,router,network_settings,23.445,
303,,setup_step,2018-08-16 03:28:15.568+00,router,speed_test_results,55.575,
303,,setup_step,2018-08-16 03:28:32.019+00,router,setup_complete,71.238,
304,,setup_step,2018-08-16 03:43:50.664+00,router,setup_start,,
305,,setup_step,2018-08-16 03:45:26.516+00,router,setup_start,,
306,Android,setup_step,2018-08-16 03:50:29.605+00,router,setup_start,0,
306,Android,setup_step,2018-08-16 03:50:52.391+00,router,selected_account,22,
306,Android,setup_step,2018-08-16 03:50:49.827+00,router,device_name,20,
306,Android,setup_step,2018-08-16 03:50:57.641+00,router,selected_account,28,
306,Android,setup_step,2018-08-16 03:51:01.036+00,router,network_settings,31,
306,Android,setup_step,2018-08-16 03:51:04.196+00,router,update_schedule,34,
306,Android,setup_step,2018-08-16 03:51:35.967+00,router,review,66,
306,Android,setup_step,2018-08-16 03:51:25.595+00,router,speed_test,55,
306,Android,setup_step,2018-08-16 03:51:31.961+00,router,speed_test_results,62,
306,Android,setup_step,2018-08-16 03:51:51.201+00,router,setup_request,81,
306,Android,setup_step,2018-08-16 03:51:53.53+00,router,wait_bootup,83,
306,Android,setup_step,2018-08-16 03:51:35.991+00,router,wait_firmware_download,66,
306,Android,setup_step,2018-08-16 03:51:58.09+00,router,setup_complete,88,
306,Android,setup_step,2018-08-16 03:51:51.203+00,router,wait_firmware_upgrade,81,
307,,setup_step,2018-08-16 03:59:16.621+00,router,speed_test,60.252,
307,,setup_step,2018-08-16 03:59:11.503+00,router,network_settings,28.721,
307,,setup_step,2018-08-16 03:59:03.993+00,router,device_name,23.532,
307,,setup_step,2018-08-16 03:59:06.943+00,router,credentials,26.719,
307,,setup_step,2018-08-16 03:59:10.368+00,router,selected_account,26.941,
307,,setup_step,2018-08-16 03:59:10.351+00,router,update_schedule,28.096,
307,,setup_step,2018-08-16 03:59:12.129+00,router,starting_speed_test,32.987,
307,,setup_step,2018-08-16 03:59:43.838+00,router,speed_test_results,61.183,
307,,setup_step,2018-08-16 03:59:46.195+00,router,setup_request,62.623,
307,,setup_step,2018-08-16 03:59:44.522+00,router,review,62.85,
307,,setup_step,2018-08-16 03:59:59.383+00,router,setup_complete,75.84,
308,,setup_step,2018-08-16 04:05:05.813+00,router,setup_start,,
309,,setup_step,2018-08-16 04:16:07.617+00,router,selected_account,31.913,
309,,setup_step,2018-08-16 04:16:08.758+00,router,network_settings,33.696,
309,,setup_step,2018-08-16 04:16:01.284+00,router,device_name,28.537,
309,,setup_step,2018-08-16 04:16:13.924+00,router,speed_test,64.508,
309,,setup_step,2018-08-16 04:16:07.603+00,router,update_schedule,33.079,
309,,setup_step,2018-08-16 04:16:40.431+00,router,speed_test_results,65.425,
309,,setup_step,2018-08-16 04:16:04.237+00,router,credentials,31.696,
309,,setup_step,2018-08-16 04:16:09.381+00,router,starting_speed_test,38.007,
309,,setup_step,2018-08-16 04:16:42.786+00,router,setup_request,66.862,
309,,setup_step,2018-08-16 04:16:41.114+00,router,review,67.092,
309,,setup_step,2018-08-16 04:16:56.188+00,router,setup_complete,80.183,
310,,setup_step,2018-08-16 04:21:57.085+00,router,device_name,30.2,
310,,setup_step,2018-08-16 04:22:00.223+00,router,credentials,33.617,
310,,setup_step,2018-08-16 04:22:03.856+00,router,update_schedule,35.015,
310,,setup_step,2018-08-16 04:22:10.165+00,router,speed_test,66.368,
310,,setup_step,2018-08-16 04:22:03.87+00,router,selected_account,33.833,
310,,setup_step,2018-08-16 04:22:05.035+00,router,network_settings,35.65,
310,,setup_step,2018-08-16 04:22:37.289+00,router,review,68.988,
310,,setup_step,2018-08-16 04:22:38.962+00,router,setup_request,68.73,
310,,setup_step,2018-08-16 04:22:52.653+00,router,setup_complete,82.377,
310,,setup_step,2018-08-16 04:22:05.665+00,router,starting_speed_test,39.911,
310,,setup_step,2018-08-16 04:22:36.605+00,router,speed_test_results,67.283,
311,,setup_step,2018-08-16 04:36:50.587+00,router,update_schedule,121.206,
311,,setup_step,2018-08-16 04:34:55.85+00,router,device_name,110.903,
311,,setup_step,2018-08-16 04:36:41.242+00,router,credentials,119.992,
311,,setup_step,2018-08-16 04:36:50.603+00,router,selected_account,120.222,
311,,setup_step,2018-08-16 04:34:50.596+00,router,setup_start,,
311,,setup_step,2018-08-16 04:36:51.591+00,router,network_settings,122.086,
312,,setup_step,2018-08-16 04:45:43.66+00,router,setup_start,,
313,,setup_step,2018-08-16 04:48:49.409+00,router,setup_start,,
314,iOS,setup_step,2018-08-16 05:11:24.592+00,router,speed_test_results,75.07456994,
314,iOS,setup_step,2018-08-16 05:11:27.679+00,router,review,78.16165292,
314,iOS,setup_step,2018-08-16 05:10:13.651+00,router,setup_start,4.13388896,
314,iOS,setup_step,2018-08-16 05:10:29.304+00,router,device_name,19.78665793,
314,iOS,setup_step,2018-08-16 05:10:31.08+00,router,selected_account,21.56201899,
314,iOS,setup_step,2018-08-16 05:10:34.986+00,router,update_schedule,25.46846199,
314,iOS,setup_step,2018-08-16 05:10:33.278+00,router,network_settings,23.76078093,
314,iOS,setup_step,2018-08-16 05:11:06.45+00,router,speed_test,56.93209898,
314,iOS,setup_step,2018-08-16 05:11:27.684+00,router,wait_firmware_download,78.16715801,
314,iOS,setup_step,2018-08-16 05:11:30.639+00,router,setting_up,81.12109399,
314,iOS,setup_step,2018-08-16 05:12:02.244+00,router,setup_request,112.7270689,
314,iOS,setup_step,2018-08-16 05:43:45.043+00,router,setup_complete,2015.525617,
315,,setup_step,2018-08-16 06:08:31.514+00,router,setup_start,,
315,,setup_step,2018-08-16 06:08:42.269+00,router,device_name,20.236,
315,,setup_error,2018-08-16 06:09:21.063+00,router,,,
315,,setup_error,2018-08-16 06:09:46.208+00,router,,,
315,,setup_error,2018-08-16 06:09:15.171+00,router,,43.726,
315,,setup_error,2018-08-16 06:09:39.17+00,router,,,
315,,setup_error,2018-08-16 06:10:09.723+00,router,,,
315,,setup_error,2018-08-16 06:10:03.886+00,router,,,
315,,setup_error,2018-08-16 06:10:26.848+00,router,,,
315,,setup_step,2018-08-16 06:14:38.447+00,router,no_internet,,
316,,setup_step,2018-08-16 06:26:44.034+00,router,setup_start,,
316,,setup_error,2018-08-16 06:28:13.161+00,router,,,
316,,setup_step,2018-08-16 06:26:49.33+00,router,device_name,18.398,
316,,setup_error,2018-08-16 06:27:14.622+00,router,,30.683,
317,,setup_error,2018-08-16 06:37:42.662+00,router,,,
317,,setup_step,2018-08-16 06:34:26.073+00,router,setup_start,,
317,,setup_step,2018-08-16 06:34:30.321+00,router,device_name,14.009,
317,,setup_error,2018-08-16 06:36:43.998+00,router,,138.015,
317,,setup_error,2018-08-16 06:36:52.154+00,router,,,
317,,setup_error,2018-08-16 06:37:05.489+00,router,,,
317,,setup_error,2018-08-16 06:37:38.219+00,router,,,
317,,setup_error,2018-08-16 06:36:46.723+00,router,,,
317,,setup_error,2018-08-16 06:37:32.497+00,router,,,
318,,setup_step,2018-08-16 07:54:11.839+00,router,setup_start,,
319,Android,setup_step,2018-08-16 08:38:34.825+00,router,setup_start,0,
319,Android,setup_step,2018-08-16 08:38:56.456+00,router,update_schedule,21,
319,Android,setup_step,2018-08-16 08:39:19.954+00,router,speed_test,45,
319,Android,setup_step,2018-08-16 08:38:42.522+00,router,device_name,7,
319,Android,setup_step,2018-08-16 08:38:47.056+00,router,selected_account,12,
319,Android,setup_step,2018-08-16 08:38:50.044+00,router,selected_account,15,
319,Android,setup_step,2018-08-16 08:39:46.686+00,router,wait_firmware_upgrade,71,
319,Android,setup_step,2018-08-16 08:38:55.003+00,router,network_settings,20,
319,Android,setup_step,2018-08-16 08:39:32.181+00,router,review,57,
319,Android,setup_step,2018-08-16 08:39:32.204+00,router,wait_firmware_download,57,
319,Android,setup_step,2018-08-16 08:39:46.684+00,router,setup_request,71,
319,Android,setup_step,2018-08-16 08:39:51.639+00,router,setup_complete,76,
319,Android,setup_step,2018-08-16 08:39:47.664+00,router,wait_bootup,72,
319,Android,setup_step,2018-08-16 08:39:27.014+00,router,speed_test_results,52,
320,,setup_step,2018-08-16 08:32:41.505+00,router,setup_start,,
321,,setup_step,2018-08-16 10:33:55.96+00,router,device_name,11.12,
321,,setup_step,2018-08-16 10:34:47.382+00,router,network_settings,65.9,
321,,setup_step,2018-08-16 10:35:39.379+00,router,review,114.209,
321,,setup_step,2018-08-16 10:34:40.903+00,router,update_schedule,56.527,
321,,setup_step,2018-08-16 10:33:51.144+00,router,setup_start,,
321,,setup_step,2018-08-16 10:34:27.122+00,router,2fa,49.845,
321,,setup_step,2018-08-16 10:34:01.921+00,router,credentials,49.844,
321,,setup_step,2018-08-16 10:34:40.928+00,router,selected_account,50.055,
321,,setup_step,2018-08-16 10:35:01.337+00,router,speed_test,97.111,
321,,setup_step,2018-08-16 10:35:45.047+00,router,setup_request,113.995,
321,,setup_step,2018-08-16 10:34:56.752+00,router,starting_speed_test,70.257,
321,,setup_step,2018-08-16 10:35:59.923+00,router,setup_complete,128.866,
321,,setup_step,2018-08-16 10:35:28.182+00,router,speed_test_results,108.538,
322,,setup_step,2018-08-16 12:17:53.138+00,router,device_name,,
322,,setup_step,2018-08-16 12:17:55.363+00,router,new_account,,
322,,setup_step,2018-08-16 12:11:16.848+00,router,advanced_setup,,
322,,setup_step,2018-08-16 12:16:45.731+00,router,device_name,,
322,,setup_step,2018-08-16 12:17:48.941+00,router,new_account,,
322,,setup_step,2018-08-16 12:17:58.916+00,router,credentials,,
322,,setup_step,2018-08-16 12:17:19.141+00,router,2fa,,
322,,setup_step,2018-08-16 12:17:04.099+00,router,credentials,,
322,,setup_step,2018-08-16 12:18:25.835+00,router,network_settings,,
322,,setup_step,2018-08-16 12:18:32.666+00,router,speed_test,,
322,,setup_step,2018-08-16 12:18:28.866+00,router,starting_speed_test,,
322,,setup_step,2018-08-16 12:19:00.311+00,router,speed_test_results,,
322,,setup_step,2018-08-16 12:18:18.187+00,router,selected_account,,
322,,setup_step,2018-08-16 12:18:18.161+00,router,update_schedule,,
322,,setup_step,2018-08-16 12:19:22.703+00,router,setup_request,,
322,,setup_step,2018-08-16 12:19:09.737+00,router,set_location,,
322,,setup_step,2018-08-16 12:19:04.157+00,router,review,,
322,,setup_step,2018-08-16 12:19:36.223+00,router,setup_complete,,
323,iOS,setup_step,2018-08-16 14:06:11.679+00,router,setup_start,4.872838974,
323,iOS,setup_step,2018-08-16 14:07:02.902+00,router,wait_firmware_download,56.09599698,
323,iOS,setup_step,2018-08-16 14:06:21.153+00,router,device_name,14.346246,
323,iOS,setup_step,2018-08-16 14:06:59.781+00,router,speed_test,52.97471797,
323,iOS,setup_step,2018-08-16 14:06:24.24+00,router,selected_account,17.43355393,
323,iOS,setup_step,2018-08-16 14:06:27.387+00,router,update_schedule,20.57946599,
323,iOS,setup_step,2018-08-16 14:06:25.795+00,router,network_settings,18.98906398,
323,iOS,setup_step,2018-08-16 14:07:01.101+00,router,speed_test_results,54.29491091,
323,iOS,setup_step,2018-08-16 14:07:41.708+00,router,setup_request,94.90137994,
323,iOS,setup_step,2018-08-16 14:07:02.895+00,router,review,56.08851302,
323,iOS,setup_step,2018-08-16 14:07:05.282+00,router,setting_up,58.47462893,
323,iOS,setup_step,2018-08-16 14:07:44.895+00,router,setup_complete,98.08873594,
323,iOS,setup_step,2018-08-16 14:10:00.721+00,router,controller_survey,233.9142619,
324,,setup_step,2018-08-16 14:45:02.089+00,router,setup_start,,
324,,setup_step,2018-08-16 14:45:14.522+00,router,credentials,16.261,
324,,setup_step,2018-08-16 14:45:51.123+00,router,speed_test_results,50.265,
324,,setup_step,2018-08-16 14:45:53.505+00,router,setup_request,51.713,
324,,setup_step,2018-08-16 14:45:01.456+00,router,device_name,13.074,
324,,setup_step,2018-08-16 14:45:17.973+00,router,update_schedule,17.633,
324,,setup_step,2018-08-16 14:45:19.139+00,router,network_settings,18.249,
324,,setup_step,2018-08-16 14:46:08.945+00,router,setup_complete,67.035,
324,,setup_step,2018-08-16 14:45:51.804+00,router,review,51.963,
324,,setup_step,2018-08-16 14:45:17.993+00,router,selected_account,16.503,
324,,setup_step,2018-08-16 14:45:19.748+00,router,starting_speed_test,22.465,
324,,setup_step,2018-08-16 14:45:24.19+00,router,speed_test,49.326,
325,,setup_step,2018-08-16 14:45:28.078+00,router,setup_start,,
326,,setup_step,2018-08-16 14:52:13.186+00,router,network_settings,10.137,
326,,setup_step,2018-08-16 14:52:03.894+00,router,setup_start,,
326,,setup_step,2018-08-16 14:52:11.939+00,router,update_schedule,9.484,
326,,setup_step,2018-08-16 14:52:46.668+00,router,review,44.719,
326,,setup_step,2018-08-16 14:53:00.356+00,router,setup_complete,56.581,
326,,setup_step,2018-08-16 14:52:03.918+00,router,device_name,3.149,
326,,setup_step,2018-08-16 14:52:06.905+00,router,credentials,7.99,
326,,setup_step,2018-08-16 14:52:11.962+00,router,selected_account,8.265,
326,,setup_step,2018-08-16 14:52:13.838+00,router,starting_speed_test,15.29,
326,,setup_step,2018-08-16 14:52:10.312+00,router,2fa,7.991,
326,,setup_step,2018-08-16 14:52:19.241+00,router,speed_test,42.112,
326,,setup_step,2018-08-16 14:52:48.337+00,router,setup_request,44.477,
326,,setup_step,2018-08-16 14:52:45.996+00,router,speed_test_results,43.037,
327,,setup_step,2018-08-16 14:58:18.22+00,router,selected_account,52.985,
327,,setup_step,2018-08-16 14:58:00.557+00,router,no_internet,45.836,
327,,setup_step,2018-08-16 14:58:11.608+00,router,device_name,49.352,
327,,setup_step,2018-08-16 14:58:14.577+00,router,credentials,52.762,
327,,setup_step,2018-08-16 14:59:05.873+00,router,setup_complete,100.723,
327,,setup_step,2018-08-16 14:58:18.206+00,router,update_schedule,54.167,
327,,setup_step,2018-08-16 14:58:19.376+00,router,network_settings,54.803,
327,,setup_step,2018-08-16 14:58:53.292+00,router,setup_request,87.855,
327,,setup_step,2018-08-16 14:58:50.966+00,router,speed_test_results,86.419,
327,,setup_step,2018-08-16 14:58:51.613+00,router,review,88.086,
327,,setup_step,2018-08-16 14:58:20.02+00,router,starting_speed_test,59.049,
327,,setup_step,2018-08-16 14:58:24.506+00,router,speed_test,85.509,
328,,setup_step,2018-08-16 15:04:08.618+00,router,selected_account,42.155,
328,,setup_step,2018-08-16 15:03:51.353+00,router,no_internet,34.855,
328,,setup_step,2018-08-16 15:04:08.604+00,router,update_schedule,43.329,
